a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,context_type,control_type,design,dimension,has_semantic_scaffold,is_artificial_norm,is_borderline,is_counter_natural,label_order,log_ratio_a,log_ratio_b,pair_flipped,pair_id,pair_orientation_base_key,predicate_family,ratio_a,ratio_b,ratio_bucket_a,ratio_bucket_b,readout_family,regime,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 90 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 90 centimeters counts as",Type F dax rods,Type A dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-1.3581234841531944,4.499809670330265,True,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_A_dax_rods,size-v2-fictional_semantic-binary-p0090-Type_A_dax_rods-vs-Type_F_dax_rods,binary,0.2571428571428571,90.0,0.257143,90,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 90 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 90 centimeters counts as",Type B dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",2.302585092994046,-0.6359887667199967,False,size-v2-fictional_semantic-p0090-Type_B_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-binary-p0090-Type_B_dax_rods-vs-Type_E_dax_rods,binary,10.0,0.5294117647058824,10,0.529412,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 90 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 90 centimeters counts as",Type F dax rods,Type B dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-1.3581234841531944,2.302585092994046,True,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_B_dax_rods,size-v2-fictional_semantic-binary-p0090-Type_B_dax_rods-vs-Type_F_dax_rods,binary,0.2571428571428571,10.0,0.257143,10,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,9,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 90 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 90 centimeters counts as",Type E dax rods,Type C dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-0.6359887667199967,0.6711682738411701,True,size-v2-fictional_semantic-p0090-Type_E_dax_rods-vs-Type_C_dax_rods,size-v2-fictional_semantic-binary-p0090-Type_C_dax_rods-vs-Type_E_dax_rods,binary,0.5294117647058824,1.9565217391304348,0.529412,1.95652,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 90 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 90 centimeters counts as",Type C dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",0.6711682738411701,-1.3581234841531944,False,size-v2-fictional_semantic-p0090-Type_C_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0090-Type_C_dax_rods-vs-Type_F_dax_rods,binary,1.9565217391304348,0.2571428571428571,1.95652,0.257143,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 90 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 90 centimeters counts as",Type E dax rods,Type D dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-0.6359887667199967,0.4054651081081644,True,size-v2-fictional_semantic-p0090-Type_E_dax_rods-vs-Type_D_dax_rods,size-v2-fictional_semantic-binary-p0090-Type_D_dax_rods-vs-Type_E_dax_rods,binary,0.5294117647058824,1.5,0.529412,1.5,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 90 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 90 centimeters counts as",Type F dax rods,Type D dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-1.3581234841531944,0.4054651081081644,True,size-v2-fictional_semantic-p0090-Type_F_dax_rods-vs-Type_D_dax_rods,size-v2-fictional_semantic-binary-p0090-Type_D_dax_rods-vs-Type_F_dax_rods,binary,0.2571428571428571,1.5,0.257143,1.5,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 130 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 130 centimeters counts as",Type E dax rods,Type A dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-0.2682639865946794,4.867534450455582,True,size-v2-fictional_semantic-p0130-Type_E_dax_rods-vs-Type_A_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_A_dax_rods-vs-Type_E_dax_rods,binary,0.7647058823529411,130.0,0.764706,130,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,170,1,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 130 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 130 centimeters counts as",Type A dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",4.867534450455582,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_A_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_A_dax_rods-vs-Type_F_dax_rods,binary,130.0,0.37142857142857144,130,0.371429,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 130 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 130 centimeters counts as",Type B dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",2.670309873119363,-0.2682639865946794,False,size-v2-fictional_semantic-p0130-Type_B_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_B_dax_rods-vs-Type_E_dax_rods,binary,14.444444444444445,0.7647058823529411,14.4444,0.764706,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 130 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 130 centimeters counts as",Type B dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",2.670309873119363,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_B_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_B_dax_rods-vs-Type_F_dax_rods,binary,14.444444444444445,0.37142857142857144,14.4444,0.371429,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 130 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 130 centimeters counts as",Type C dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",1.0388930539664876,-0.2682639865946794,False,size-v2-fictional_semantic-p0130-Type_C_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_C_dax_rods-vs-Type_E_dax_rods,binary,2.8260869565217392,0.7647058823529411,2.82609,0.764706,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 130 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 130 centimeters counts as",Type C dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",1.0388930539664876,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_C_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_C_dax_rods-vs-Type_F_dax_rods,binary,2.8260869565217392,0.37142857142857144,2.82609,0.371429,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 130 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 130 centimeters counts as",Type D dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",0.7731898882334817,-0.2682639865946794,False,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_D_dax_rods-vs-Type_E_dax_rods,binary,2.1666666666666665,0.7647058823529411,2.16667,0.764706,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 130 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 130 centimeters counts as",Type D dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",0.7731898882334817,-0.9903987040278769,False,size-v2-fictional_semantic-p0130-Type_D_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0130-Type_D_dax_rods-vs-Type_F_dax_rods,binary,2.1666666666666665,0.37142857142857144,2.16667,0.371429,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,60,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type A dax rods is 1 centimeter. Compared only to that 1-centimeter length standard for Type A dax rods, an overall length of 200 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 200 centimeters counts as",Type A dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",5.298317366548036,-0.5596157879354228,False,size-v2-fictional_semantic-p0200-Type_A_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0200-Type_A_dax_rods-vs-Type_F_dax_rods,binary,200.0,0.5714285714285714,200,0.571429,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,1,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type B dax rods is 9 centimeters. Compared only to that 9-centimeter length standard for Type B dax rods, an overall length of 200 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 200 centimeters counts as",Type B dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",3.101092789211817,-0.5596157879354228,False,size-v2-fictional_semantic-p0200-Type_B_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0200-Type_B_dax_rods-vs-Type_F_dax_rods,binary,22.22222222222222,0.5714285714285714,22.2222,0.571429,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,9,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type C dax rods is 46 centimeters. Compared only to that 46-centimeter length standard for Type C dax rods, an overall length of 200 centimeters counts as",below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 200 centimeters counts as",Type C dax rods,Type F dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",1.4696759700589417,-0.5596157879354228,False,size-v2-fictional_semantic-p0200-Type_C_dax_rods-vs-Type_F_dax_rods,size-v2-fictional_semantic-binary-p0200-Type_C_dax_rods-vs-Type_F_dax_rods,binary,4.3478260869565215,0.5714285714285714,4.34783,0.571429,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,46,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 200 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type D dax rods is 60 centimeters. Compared only to that 60-centimeter length standard for Type D dax rods, an overall length of 200 centimeters counts as",Type F dax rods,Type D dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-0.5596157879354228,1.2039728043259361,True,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_D_dax_rods,size-v2-fictional_semantic-binary-p0200-Type_D_dax_rods-vs-Type_F_dax_rods,binary,0.5714285714285714,3.3333333333333335,0.571429,3.33333,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,60,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
below_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type F dax rods is 350 centimeters. Compared only to that 350-centimeter length standard for Type F dax rods, an overall length of 200 centimeters counts as",above_normal,"In this measurement task, a dax is a manufactured rod-like object. Only overall length matters. The normal overall length for Type E dax rods is 170 centimeters. Compared only to that 170-centimeter length standard for Type E dax rods, an overall length of 200 centimeters counts as",Type F dax rods,Type E dax rods,fictional_semantic_scaffold,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,True,False,False,False,"below_normal,above_normal",-0.5596157879354228,0.16251892949777494,True,size-v2-fictional_semantic-p0200-Type_F_dax_rods-vs-Type_E_dax_rods,size-v2-fictional_semantic-binary-p0200-Type_E_dax_rods-vs-Type_F_dax_rods,binary,0.5714285714285714,1.1764705882352942,0.571429,1.17647,binary,fictional_semantic,relative_open_size,bierwisch_kennedy_size_v2_fictional_semantic,350,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
