a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,context_type,control_type,design,dimension,is_artificial_norm,is_borderline,log_ratio_a,log_ratio_b,pair_flipped,pair_id,pair_orientation_base_key,predicate_family,ratio_a,ratio_b,ratio_bucket_a,ratio_bucket_b,regime,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
tiny,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 90 centimeters feels",large,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 90 centimeters feels",an african elephant,a labrador dog,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-1.3581234841531944,0.4054651081081644,True,size-v2-natural-p0090-an_african_elephant-vs-a_labrador_dog,size-v2-natural-p0090-a_labrador_dog-vs-an_african_elephant,tiny_huge,0.2571428571428571,1.5,0.257143,1.5,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,60,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 90 centimeters feels",tiny,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 90 centimeters feels",an adult human,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.6359887667199967,-1.3581234841531944,False,size-v2-natural-p0090-an_adult_human-vs-an_african_elephant,size-v2-natural-p0090-an_adult_human-vs-an_african_elephant,tiny_huge,0.5294117647058824,0.2571428571428571,0.529412,0.257143,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,350,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
small,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",huge,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 130 centimeters feels",an adult human,an ant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.2682639865946794,4.867534450455582,True,size-v2-natural-p0130-an_adult_human-vs-an_ant,size-v2-natural-p0130-an_ant-vs-an_adult_human,tiny_huge,0.7647058823529411,130.0,0.764706,130,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,1,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",huge,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 130 centimeters feels",an african elephant,an ant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,4.867534450455582,True,size-v2-natural-p0130-an_african_elephant-vs-an_ant,size-v2-natural-p0130-an_ant-vs-an_african_elephant,tiny_huge,0.37142857142857144,130.0,0.371429,130,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,1,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 130 centimeters feels",small,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",a house mouse,an adult human,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,2.670309873119363,-0.2682639865946794,False,size-v2-natural-p0130-a_house_mouse-vs-an_adult_human,size-v2-natural-p0130-a_house_mouse-vs-an_adult_human,tiny_huge,14.444444444444445,0.7647058823529411,14.4444,0.764706,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,9,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",huge,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 130 centimeters feels",an african elephant,a house mouse,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,2.670309873119363,True,size-v2-natural-p0130-an_african_elephant-vs-a_house_mouse,size-v2-natural-p0130-a_house_mouse-vs-an_african_elephant,tiny_huge,0.37142857142857144,14.444444444444445,0.371429,14.4444,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,9,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",huge,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 130 centimeters feels",an adult human,a domestic cat,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.2682639865946794,1.0388930539664876,True,size-v2-natural-p0130-an_adult_human-vs-a_domestic_cat,size-v2-natural-p0130-a_domestic_cat-vs-an_adult_human,tiny_huge,0.7647058823529411,2.8260869565217392,0.764706,2.82609,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",huge,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 130 centimeters feels",an african elephant,a domestic cat,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,1.0388930539664876,True,size-v2-natural-p0130-an_african_elephant-vs-a_domestic_cat,size-v2-natural-p0130-a_domestic_cat-vs-an_african_elephant,tiny_huge,0.37142857142857144,2.8260869565217392,0.371429,2.82609,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,46,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
huge,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 130 centimeters feels",small,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",a labrador dog,an adult human,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.7731898882334817,-0.2682639865946794,False,size-v2-natural-p0130-a_labrador_dog-vs-an_adult_human,size-v2-natural-p0130-a_labrador_dog-vs-an_adult_human,tiny_huge,2.1666666666666665,0.7647058823529411,2.16667,0.764706,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,60,170,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
tiny,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",huge,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 130 centimeters feels",an african elephant,a labrador dog,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.9903987040278769,0.7731898882334817,True,size-v2-natural-p0130-an_african_elephant-vs-a_labrador_dog,size-v2-natural-p0130-a_labrador_dog-vs-an_african_elephant,tiny_huge,0.37142857142857144,2.1666666666666665,0.371429,2.16667,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,60,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
small,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 130 centimeters feels",tiny,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 130 centimeters feels",an adult human,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.2682639865946794,-0.9903987040278769,False,size-v2-natural-p0130-an_adult_human-vs-an_african_elephant,size-v2-natural-p0130-an_adult_human-vs-an_african_elephant,tiny_huge,0.7647058823529411,0.37142857142857144,0.764706,0.371429,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,350,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 200 centimeters feels",huge,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 200 centimeters feels",an adult human,an ant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.16251892949777494,5.298317366548036,True,size-v2-natural-p0200-an_adult_human-vs-an_ant,size-v2-natural-p0200-an_ant-vs-an_adult_human,tiny_huge,1.1764705882352942,200.0,1.17647,200,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,1,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 200 centimeters feels",huge,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 200 centimeters feels",an african elephant,an ant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.5596157879354228,5.298317366548036,True,size-v2-natural-p0200-an_african_elephant-vs-an_ant,size-v2-natural-p0200-an_ant-vs-an_african_elephant,tiny_huge,0.5714285714285714,200.0,0.571429,200,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,1,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 200 centimeters feels",huge,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 200 centimeters feels",an adult human,a house mouse,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.16251892949777494,3.101092789211817,True,size-v2-natural-p0200-an_adult_human-vs-a_house_mouse,size-v2-natural-p0200-a_house_mouse-vs-an_adult_human,tiny_huge,1.1764705882352942,22.22222222222222,1.17647,22.2222,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,9,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 200 centimeters feels",huge,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 200 centimeters feels",an african elephant,a house mouse,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.5596157879354228,3.101092789211817,True,size-v2-natural-p0200-an_african_elephant-vs-a_house_mouse,size-v2-natural-p0200-a_house_mouse-vs-an_african_elephant,tiny_huge,0.5714285714285714,22.22222222222222,0.571429,22.2222,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,9,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 200 centimeters feels",huge,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 200 centimeters feels",an adult human,a domestic cat,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.16251892949777494,1.4696759700589417,True,size-v2-natural-p0200-an_adult_human-vs-a_domestic_cat,size-v2-natural-p0200-a_domestic_cat-vs-an_adult_human,tiny_huge,1.1764705882352942,4.3478260869565215,1.17647,4.34783,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,46,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 200 centimeters feels",huge,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 200 centimeters feels",an african elephant,a domestic cat,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.5596157879354228,1.4696759700589417,True,size-v2-natural-p0200-an_african_elephant-vs-a_domestic_cat,size-v2-natural-p0200-a_domestic_cat-vs-an_african_elephant,tiny_huge,0.5714285714285714,4.3478260869565215,0.571429,4.34783,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,46,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 200 centimeters feels",large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 200 centimeters feels",a labrador dog,an adult human,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.2039728043259361,0.16251892949777494,False,size-v2-natural-p0200-a_labrador_dog-vs-an_adult_human,size-v2-natural-p0200-a_labrador_dog-vs-an_adult_human,tiny_huge,3.3333333333333335,1.1764705882352942,3.33333,1.17647,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,60,170,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
small,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 200 centimeters feels",huge,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 200 centimeters feels",an african elephant,a labrador dog,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,-0.5596157879354228,1.2039728043259361,True,size-v2-natural-p0200-an_african_elephant-vs-a_labrador_dog,size-v2-natural-p0200-a_labrador_dog-vs-an_african_elephant,tiny_huge,0.5714285714285714,3.3333333333333335,0.571429,3.33333,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,350,60,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 200 centimeters feels",small,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 200 centimeters feels",an adult human,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,0.16251892949777494,-0.5596157879354228,False,size-v2-natural-p0200-an_adult_human-vs-an_african_elephant,size-v2-natural-p0200-an_adult_human-vs-an_african_elephant,tiny_huge,1.1764705882352942,0.5714285714285714,1.17647,0.571429,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,350,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
huge,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 320 centimeters feels",large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 320 centimeters feels",an ant,an adult human,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,5.768320995793772,0.6325225587435105,False,size-v2-natural-p0320-an_ant-vs-an_adult_human,size-v2-natural-p0320-an_ant-vs-an_adult_human,tiny_huge,320.0,1.8823529411764706,320,1.88235,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,1,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 320 centimeters feels",large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 320 centimeters feels",a house mouse,an adult human,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,3.571096418457553,0.6325225587435105,False,size-v2-natural-p0320-a_house_mouse-vs-an_adult_human,size-v2-natural-p0320-a_house_mouse-vs-an_adult_human,tiny_huge,35.55555555555556,1.8823529411764706,35.5556,1.88235,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,9,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 320 centimeters feels",large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 320 centimeters feels",a domestic cat,an adult human,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.9396795993046771,0.6325225587435105,False,size-v2-natural-p0320-a_domestic_cat-vs-an_adult_human,size-v2-natural-p0320-a_domestic_cat-vs-an_adult_human,tiny_huge,6.956521739130435,1.8823529411764706,6.95652,1.88235,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,46,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 320 centimeters feels",large,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 320 centimeters feels",a labrador dog,an adult human,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.6739764335716716,0.6325225587435105,False,size-v2-natural-p0320-a_labrador_dog-vs-an_adult_human,size-v2-natural-p0320-a_labrador_dog-vs-an_adult_human,tiny_huge,5.333333333333333,1.8823529411764706,5.33333,1.88235,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,60,170,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
huge,"The normal body length for an ant is 1 centimeters. Compared only to that 1-centimeter baseline for an ant, a body length of 500 centimeters feels",large,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 500 centimeters feels",an ant,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,6.214608098422191,0.3566749439387324,False,size-v2-natural-p0500-an_ant-vs-an_african_elephant,size-v2-natural-p0500-an_ant-vs-an_african_elephant,tiny_huge,500.0,1.4285714285714286,500,1.42857,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,1,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"The normal body length for a house mouse is 9 centimeters. Compared only to that 9-centimeter baseline for a house mouse, a body length of 500 centimeters feels",large,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 500 centimeters feels",a house mouse,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,4.017383521085972,0.3566749439387324,False,size-v2-natural-p0500-a_house_mouse-vs-an_african_elephant,size-v2-natural-p0500-a_house_mouse-vs-an_african_elephant,tiny_huge,55.55555555555556,1.4285714285714286,55.5556,1.42857,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,9,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"The normal body length for a domestic cat is 46 centimeters. Compared only to that 46-centimeter baseline for a domestic cat, a body length of 500 centimeters feels",large,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 500 centimeters feels",a domestic cat,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,2.385966701933097,0.3566749439387324,False,size-v2-natural-p0500-a_domestic_cat-vs-an_african_elephant,size-v2-natural-p0500-a_domestic_cat-vs-an_african_elephant,tiny_huge,10.869565217391305,1.4285714285714286,10.8696,1.42857,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,46,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"The normal body length for a labrador dog is 60 centimeters. Compared only to that 60-centimeter baseline for a labrador dog, a body length of 500 centimeters feels",large,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 500 centimeters feels",a labrador dog,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,2.120263536200091,0.3566749439387324,False,size-v2-natural-p0500-a_labrador_dog-vs-an_african_elephant,size-v2-natural-p0500-a_labrador_dog-vs-an_african_elephant,tiny_huge,8.333333333333334,1.4285714285714286,8.33333,1.42857,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,60,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
huge,"The normal body length for an adult human is 170 centimeters. Compared only to that 170-centimeter baseline for an adult human, a body length of 500 centimeters feels",large,"The normal body length for an african elephant is 350 centimeters. Compared only to that 350-centimeter baseline for an african elephant, a body length of 500 centimeters feels",an adult human,an african elephant,natural_world_anchor,standard_explicit,size_v2_behavioral_lockin_same_value_different_standard,size,False,False,1.07880966137193,0.3566749439387324,False,size-v2-natural-p0500-an_adult_human-vs-an_african_elephant,size-v2-natural-p0500-an_adult_human-vs-an_african_elephant,tiny_huge,2.9411764705882355,1.4285714285714286,2.94118,1.42857,natural,relative_open_size,bierwisch_kennedy_size_v2_natural,170,350,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
